MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,HouseAge,YearsSinceRemodel,GarageAge,IsRemodeled,LivArea_Qual,Bsmt_Qual,TotalSF,Qual_Cond,Age_Qual,TotalPorchSF,GrLivArea_sq,OverallQual_sq,TotalBsmtSF_sq,HouseAge_sq,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
20,86.0,0.5517263954985857,7,5,2005,2006,240.0,4,3,4,3,2,6,20,1,0,1594,1.459165957444393,5,1.356527438796737,-0.8023101138139039,0,0.279364477897864,0,0,2,0,3,1,4,7,0,4,2005.0,3,1.9274593640985411,3,3,0.43089140880689053,0.16282374084256185,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,7,2006,-1.1636537014038708,-1.1092480313265543,-1.1636434851996116,1,0.4353589033396082,1.3172748076832252,1.0041588582552756,0.13290598196196282,-1.141711158044888,59,0.12472267627146298,0.6066392164496697,1.5124640018720366,-0.7605985734280614,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
30,40.0,-1.6712454381378714,5,9,1945,1997,0.0,3,4,3,3,0,5,329,1,0,357,-0.896146653380322,4,-0.7974841091273637,-0.8023101138139039,0,-1.3591123633965865,0,0,1,0,2,1,4,4,0,4,1980.0,0,-2.278635862201219,3,3,-0.26849225115643577,-0.08895677716808859,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,8,2007,0.8286598190092971,-0.6279055933015537,-0.0803737939026762,1,-1.15865385007539,-0.8900468158514757,-1.3916936441114394,1.2511632622159425,0.6581667923212177,42,-1.1124695968459941,-0.8272840521382859,-0.8437831337341118,0.5224914004467507,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
20,91.0,0.38250152739911186,7,5,2006,2007,306.0,4,3,4,3,2,1,0,1,0,1494,1.1545996715618867,5,1.0109640888623892,-0.8023101138139039,0,0.016507230631374607,0,0,2,0,3,1,4,7,1,4,2006.0,3,1.8058959182517274,3,3,0.5610092990326256,-0.22225234552666823,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,8,2007,-1.1636537014038708,-1.1092480313265543,-1.1636434851996116,1,0.24319892732517098,1.081617694850339,0.6610773543364142,0.13290598196196282,-1.141711158044888,33,-0.12401763670393742,0.6066392164496697,1.100738958911172,-0.7605985734280614,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
60,71.0,-0.48394192808511155,7,5,2004,2005,0.0,4,3,4,3,0,6,425,1,0,291,-0.8200050819096955,5,-1.2294382965452983,0.8928146407565979,0,-0.11930234712297824,1,0,2,1,3,1,4,6,1,4,2004.0,2,-0.17801951796827503,3,3,0.07306721068611892,0.044338791190491056,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,7,2009,-1.033010191868581,-0.9167110561165541,-0.9969866096154678,1,0.1439162730510451,-0.4462259200162067,-0.5397079093796004,0.13290598196196282,-0.9753858028955449,51,-0.24500776341321814,0.6066392164496697,-0.797351464635726,-0.7525855212883279,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
60,74.0,0.4659008799570963,8,5,2005,2005,280.0,4,3,4,3,2,6,546,1,0,512,0.04800883285544735,5,-0.2445827492324074,1.2005886883741472,0,0.9146028254585467,1,0,2,1,3,1,5,8,1,4,2003.0,2,1.3001919835289815,3,3,0.7155242936756862,0.1776343595490707,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,6,2006,-1.1636537014038708,-1.0611137875240542,-1.0803150474075398,0,1.3353081243405558,0.5222125960541781,0.623910191411871,0.6920346220889526,-1.1357709667895544,60,0.8051437458332471,1.502841259317142,-0.12758291743307656,-0.7605985734280614,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
80,72.0,-0.664387799983296,6,6,1976,1976,255.0,3,3,3,3,2,5,631,1,0,410,0.004861942355425635,5,-0.05164321218572992,-0.8023101138139039,0,-0.7917788047130803,1,0,1,0,3,1,3,6,1,2,1977.0,1,-0.5670225446780794,3,3,1.6670113659513741,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,10,2009,-0.11850562512155319,0.47918201415594774,0.1279473005775037,0,-0.6050501096528447,-0.10003439949741905,-0.5139767965856858,0.24473170998736077,-0.007134628276154744,0,-0.7685515668918119,-0.17006922070213956,-0.16697476832317878,-0.39734020976014683,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
180,35.0,-1.733415864590187,6,5,2005,2006,82.0,3,3,4,3,3,6,547,1,0,0,-1.2489359345275584,4,-0.20426702507340017,-0.8023101138139039,0,-0.9078740889224464,1,0,2,0,2,1,3,5,0,4,2005.0,2,0.27419650058187256,3,3,-0.7401696032247256,-0.05933553975507089,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,6,2006,-1.1636537014038708,-1.1092480313265543,-1.1636434851996116,1,-0.6777963862868817,-0.9315673547791747,-1.2959167242674239,-0.426222658165027,-1.1476513493002216,44,-0.8462102187128345,-0.17006922070213956,-1.0329839057684684,-0.7605985734280614,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
20,69.0,0.39948466828364687,5,5,1955,1993,0.0,4,3,3,3,0,2,379,4,768,470,1.4667801145914556,5,2.0850901682416536,-0.8023101138139039,0,0.8335551742180458,1,0,1,0,2,1,3,7,3,4,1955.0,1,-0.8052868985378345,3,3,3.1308376309908943,-0.7110027628414602,-0.3591657766194219,0,2.3386780705160786,-0.05144993954945888,0,11,2009,0.5673727999387177,-0.33910013048655335,1.0445601162902953,1,-0.01370065965603495,0.41588635109743544,1.3701124624353944,-0.9853512982920168,0.4205591421078704,142,0.7120882180326286,-0.8272840521382859,1.5231644813910725,0.21265338437705888,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
70,69.0,0.8383168979251139,6,8,1925,1950,0.0,3,3,3,3,0,4,156,1,0,516,-0.9316793867332811,3,-0.9587470057633927,0.7886449631014274,0,-0.009778494095274334,0,0,2,0,4,1,2,7,0,4,1934.0,1,-0.3336207286521968,3,3,-0.7401696032247256,-0.7110027628414602,3.8398224268729195,0,-0.27361834888243036,-0.05144993954945888,0,3,2008,1.514538244069568,1.6825381092184495,1.8778444942110148,1,-0.11504217081602981,-0.7211592183212406,-0.5311308717816289,1.5866404462921364,1.77492274832395,254,-0.1478352419618136,-0.17006922070213956,-0.8647712196327925,1.539147390675427,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,101.0,1.4630538661776515,8,5,2005,2006,380.0,4,3,5,3,2,1,0,1,0,1158,0.3018140710908692,5,0.0433867090462157,2.081295963095134,0,1.9485079980400715,0,0,3,1,4,1,4,9,1,4,2005.0,3,1.8691089100920704,3,3,1.2115987501613013,1.5698325179609025,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,11,2006,-1.1636537014038708,-1.1092480313265543,-1.1636434851996116,1,2.1991129689006925,0.7466479416093079,1.4415877757518238,0.6920346220889526,-1.1357709667895544,154,2.1524604303580888,1.502841259317142,0.11704993735062025,-0.7605985734280614,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
20,60.0,-0.664387799983296,5,5,1950,1950,0.0,3,3,3,3,0,1,0,1,0,0,-2.637250587675316,4,-0.2733796950602697,-0.8023101138139039,0,-0.9604455383757443,0,0,1,0,3,1,3,7,0,4,1950.0,2,-0.23636997197474569,3,3,-0.7401696032247256,-0.3111160577657213,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,7,2008,0.6980163094740074,1.6825381092184495,1.211216991874439,0,-0.9504805427264162,-1.8523133599190946,-2.112164802341048,-0.9853512982920168,0.539362967214544,27,-0.8801439036232496,-0.8272840521382859,-1.3632923527313527,0.3622303576520825,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
60,69.0,1.3068696241145172,7,6,1965,1988,288.0,3,3,3,3,3,5,454,1,0,410,-0.44437332932127105,3,-0.6938151041470594,1.3710481609007896,0,0.7306027523720041,0,0,1,2,4,1,4,8,2,4,1965.0,2,0.11373275206407825,3,3,-0.2522275148782189,0.5330892085052831,-0.3591657766194219,0,4.748613499679491,-0.05144993954945888,0,5,2008,0.20810314871667104,-0.1465631552765531,0.5862537084338995,1,0.7652335288310587,-0.15558214752231367,0.22650744937252326,0.9156860781397486,0.6047050710232145,357,0.5965156094547807,0.6066392164496697,-0.5392063980174062,-0.1435935586685889,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
160,30.0,-1.883534699194559,7,5,2005,2005,0.0,3,3,4,3,0,1,0,1,0,600,-1.1144191582627847,5,-1.7938584347713995,0.6181854905747848,80,-0.6274930251715244,0,0,2,1,2,1,4,4,0,4,2005.0,2,0.05538229805760759,3,3,-0.7401696032247256,1.7475599424390087,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,6,2006,-1.1636537014038708,-1.0611137875240542,-1.1636434851996116,0,-0.22759301391020018,-0.6740277957546634,-1.0371760900619493,0.13290598196196282,-1.141711158044888,166,-0.6522546662185884,0.6066392164496697,-0.9658743575953831,-0.7605985734280614,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
20,89.0,1.1594802228665884,9,5,2008,2009,0.0,5,3,5,3,3,1,0,1,0,2002,2.44393028179783,5,2.5199240502423743,-0.8023101138139039,0,1.1643172103617117,0,0,2,0,3,1,5,10,1,4,2009.0,3,1.348817361867707,3,3,0.43089140880689053,0.4146042588532123,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,5,2010,-1.1309928240200482,-1.0611137875240542,-1.1636434851996116,1,2.005580421629009,3.202531710346315,2.136327821187518,1.2511632622159425,-1.0763690542362174,76,1.1033360019835188,2.5185369079002773,3.0612990755379426,-0.7595969419105947,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
30,63.0,1.369646591312709,5,6,1940,1969,0.0,3,3,3,3,0,4,290,1,0,706,-0.10935041485051421,5,-0.4231238133651537,-0.8023101138139039,0,-1.0743503455245564,1,0,1,0,3,1,3,6,1,4,1980.0,0,-2.278635862201219,3,3,0.43089140880689053,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,7,2008,1.0246250833122317,0.7679874769709482,-0.03870957500664022,1,-1.0099586305404087,-0.4552033338384119,-0.7627108869268603,-0.426222658165027,0.8363725299812281,0,-0.9510311579817045,-0.8272840521382859,-0.268167325334675,0.7829155949880865,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
120,37.0,-1.502930381157212,6,5,2003,2003,170.0,4,3,4,3,2,6,686,1,0,162,-0.48498216743893857,5,-0.8493186116175159,-0.8023101138139039,0,-1.3985409504865598,1,0,1,0,1,1,4,3,0,4,2003.0,2,-0.23636997197474569,3,3,0.39836193625045674,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,3,2008,-1.033010191868581,-0.868576812314054,-0.9969866096154678,0,-0.9852523479099812,-0.42490456218846934,-1.1858447417601226,-0.426222658165027,-1.0050867591722132,0,-1.1330458949367197,-0.17006922070213956,-0.5694454916917521,-0.7525855212883279,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
60,84.0,0.24754621144164618,7,6,2007,2007,0.0,4,3,4,3,0,1,0,1,0,874,-0.4189928054977289,5,-0.7744465524650739,1.297655888007374,0,0.6013646057993135,0,0,3,0,3,1,4,7,0,4,2007.0,2,0.5319110057771179,3,3,0.43089140880689053,0.8441122013419688,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,8,2007,-1.1963145787876932,-1.1092480313265543,-1.2053077040956477,0,0.6707548739572937,-0.1359440547862398,0.1564616423224224,0.9156860781397486,-1.1832924968322238,105,0.4556061162514086,0.6066392164496697,-0.520019940363342,-0.7609324506005503,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
20,70.0,-0.5976683179369084,5,5,1962,1962,0.0,3,3,3,3,0,3,417,1,0,640,0.045470780473093136,3,-0.2474624438151936,-0.8023101138139039,0,-0.9407312448307575,0,0,1,0,3,1,3,6,0,4,1977.0,2,0.5221859301093729,3,3,-0.7401696032247256,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,4,2007,0.2734249034843159,1.0567929397859486,0.04461886278543174,0,-0.9401862582970715,-0.36963735834551864,-0.5883111224347725,-0.9853512982920168,0.15325053561785468,0,-0.8675088080920426,-0.8272840521382859,-0.12991774815450038,-0.0848311763105439,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
120,41.0,-1.3549344391634068,8,5,2001,2002,0.0,4,3,5,3,2,6,1153,1,0,440,1.4058668574149544,5,1.2960538525582261,-0.8023101138139039,0,0.23336445962622834,1,0,1,1,0,1,5,5,1,4,2001.0,2,1.0376149404998636,3,3,-0.7401696032247256,1.0662714819396015,-0.3591657766194219,0,3.8471872704504286,-0.05144993954945888,0,8,2008,-0.9676884371009362,-0.820442568511554,-0.9136581718233958,1,0.7661485763358894,1.7229416947741223,0.9441195950694748,0.6920346220889526,-0.8506417865335376,344,0.07980656232370908,1.502841259317142,1.438117030431975,-0.7445724691485945,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
